SG_MULTIHOPMANUAL_001-numPingApps_10
results/SG_MULTIHOPMANUAL_001-9.sca:scalar SG_LRWPAN_001.backend.pingApp[7] 	pingTxSeq:count 	0
results/SG_MULTIHOPMANUAL_001-9.sca:scalar SG_LRWPAN_001.backend.pingApp[7] 	numOutOfOrderArrivals:last 	-nan
results/SG_MULTIHOPMANUAL_001-9.sca:scalar SG_LRWPAN_001.backend.pingApp[7] 	numLost:last 	-nan
results/SG_MULTIHOPMANUAL_001-9.sca:scalar SG_LRWPAN_001.backend.pingApp[8] 	pingRxSeq:count 	0
results/SG_MULTIHOPMANUAL_001-9.sca:scalar SG_LRWPAN_001.backend.pingApp[8] 	pingTxSeq:count 	0
results/SG_MULTIHOPMANUAL_001-9.sca:scalar SG_LRWPAN_001.backend.pingApp[8] 	numOutOfOrderArrivals:last 	-nan
results/SG_MULTIHOPMANUAL_001-9.sca:scalar SG_LRWPAN_001.backend.pingApp[8] 	numLost:last 	-nan
results/SG_MULTIHOPMANUAL_001-9.sca:scalar SG_LRWPAN_001.backend.pingApp[9] 	pingRxSeq:count 	0
results/SG_MULTIHOPMANUAL_001-9.sca:scalar SG_LRWPAN_001.backend.pingApp[9] 	pingTxSeq:count 	0
results/SG_MULTIHOPMANUAL_001-9.sca:scalar SG_LRWPAN_001.backend.pingApp[9] 	numOutOfOrderArrivals:last 	-nan
results/SG_MULTIHOPMANUAL_001-9.sca:scalar SG_LRWPAN_001.backend.pingApp[9] 	numLost:last 	-nan
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 200
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 1.8886099975e-05
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev 1.3273165831335e-06
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0.003777219995
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 7.16875465462e-08
results/SG_MULTIHOPMANUAL_001-0.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-0.sca-field max 3.028e-05
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-0.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-0.sca-field count 0
results/SG_MULTIHOPMANUAL_001-0.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-0.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-0.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-0.sca-field min 0
results/SG_MULTIHOPMANUAL_001-0.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-1.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-1.sca-field count 200
results/SG_MULTIHOPMANUAL_001-1.sca-field mean 1.8886099975e-05
results/SG_MULTIHOPMANUAL_001-1.sca-field stddev 1.3273165831335e-06
results/SG_MULTIHOPMANUAL_001-1.sca-field sum 0.003777219995
results/SG_MULTIHOPMANUAL_001-1.sca-field sqrsum 7.16875465462e-08
results/SG_MULTIHOPMANUAL_001-1.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-1.sca-field max 3.028e-05
--
results/SG_MULTIHOPMANUAL_001-1.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-1.sca-field count 0
results/SG_MULTIHOPMANUAL_001-1.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-1.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-1.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field min 0
results/SG_MULTIHOPMANUAL_001-1.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-1.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-1.sca-field count 0
results/SG_MULTIHOPMANUAL_001-1.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-1.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-1.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field min 0
results/SG_MULTIHOPMANUAL_001-1.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-1.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-1.sca-field count 0
results/SG_MULTIHOPMANUAL_001-1.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-1.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-1.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field min 0
results/SG_MULTIHOPMANUAL_001-1.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-1.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-1.sca-field count 0
results/SG_MULTIHOPMANUAL_001-1.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-1.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-1.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field min 0
results/SG_MULTIHOPMANUAL_001-1.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-1.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-1.sca-field count 0
results/SG_MULTIHOPMANUAL_001-1.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-1.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-1.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field min 0
results/SG_MULTIHOPMANUAL_001-1.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-1.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-1.sca-field count 0
results/SG_MULTIHOPMANUAL_001-1.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-1.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-1.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field min 0
results/SG_MULTIHOPMANUAL_001-1.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-1.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-1.sca-field count 0
results/SG_MULTIHOPMANUAL_001-1.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-1.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-1.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field min 0
results/SG_MULTIHOPMANUAL_001-1.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-1.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-1.sca-field count 0
results/SG_MULTIHOPMANUAL_001-1.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-1.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-1.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field min 0
results/SG_MULTIHOPMANUAL_001-1.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-1.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-1.sca-field count 0
results/SG_MULTIHOPMANUAL_001-1.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-1.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-1.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-1.sca-field min 0
results/SG_MULTIHOPMANUAL_001-1.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-2.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-2.sca-field count 200
results/SG_MULTIHOPMANUAL_001-2.sca-field mean 1.8886099975e-05
results/SG_MULTIHOPMANUAL_001-2.sca-field stddev 1.3273165831335e-06
results/SG_MULTIHOPMANUAL_001-2.sca-field sum 0.003777219995
results/SG_MULTIHOPMANUAL_001-2.sca-field sqrsum 7.16875465462e-08
results/SG_MULTIHOPMANUAL_001-2.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-2.sca-field max 3.028e-05
--
results/SG_MULTIHOPMANUAL_001-2.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-2.sca-field count 0
results/SG_MULTIHOPMANUAL_001-2.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-2.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-2.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field min 0
results/SG_MULTIHOPMANUAL_001-2.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-2.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-2.sca-field count 0
results/SG_MULTIHOPMANUAL_001-2.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-2.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-2.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field min 0
results/SG_MULTIHOPMANUAL_001-2.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-2.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-2.sca-field count 0
results/SG_MULTIHOPMANUAL_001-2.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-2.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-2.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field min 0
results/SG_MULTIHOPMANUAL_001-2.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-2.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-2.sca-field count 0
results/SG_MULTIHOPMANUAL_001-2.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-2.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-2.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field min 0
results/SG_MULTIHOPMANUAL_001-2.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-2.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-2.sca-field count 0
results/SG_MULTIHOPMANUAL_001-2.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-2.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-2.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field min 0
results/SG_MULTIHOPMANUAL_001-2.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-2.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-2.sca-field count 0
results/SG_MULTIHOPMANUAL_001-2.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-2.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-2.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field min 0
results/SG_MULTIHOPMANUAL_001-2.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-2.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-2.sca-field count 0
results/SG_MULTIHOPMANUAL_001-2.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-2.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-2.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field min 0
results/SG_MULTIHOPMANUAL_001-2.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-2.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-2.sca-field count 0
results/SG_MULTIHOPMANUAL_001-2.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-2.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-2.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field min 0
results/SG_MULTIHOPMANUAL_001-2.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-2.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-2.sca-field count 0
results/SG_MULTIHOPMANUAL_001-2.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-2.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-2.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-2.sca-field min 0
results/SG_MULTIHOPMANUAL_001-2.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-3.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-3.sca-field count 200
results/SG_MULTIHOPMANUAL_001-3.sca-field mean 1.8886099975e-05
results/SG_MULTIHOPMANUAL_001-3.sca-field stddev 1.3273165831335e-06
results/SG_MULTIHOPMANUAL_001-3.sca-field sum 0.003777219995
results/SG_MULTIHOPMANUAL_001-3.sca-field sqrsum 7.16875465462e-08
results/SG_MULTIHOPMANUAL_001-3.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-3.sca-field max 3.028e-05
--
results/SG_MULTIHOPMANUAL_001-3.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-3.sca-field count 0
results/SG_MULTIHOPMANUAL_001-3.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-3.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-3.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field min 0
results/SG_MULTIHOPMANUAL_001-3.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-3.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-3.sca-field count 0
results/SG_MULTIHOPMANUAL_001-3.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-3.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-3.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field min 0
results/SG_MULTIHOPMANUAL_001-3.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-3.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-3.sca-field count 0
results/SG_MULTIHOPMANUAL_001-3.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-3.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-3.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field min 0
results/SG_MULTIHOPMANUAL_001-3.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-3.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-3.sca-field count 0
results/SG_MULTIHOPMANUAL_001-3.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-3.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-3.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field min 0
results/SG_MULTIHOPMANUAL_001-3.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-3.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-3.sca-field count 0
results/SG_MULTIHOPMANUAL_001-3.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-3.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-3.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field min 0
results/SG_MULTIHOPMANUAL_001-3.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-3.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-3.sca-field count 0
results/SG_MULTIHOPMANUAL_001-3.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-3.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-3.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field min 0
results/SG_MULTIHOPMANUAL_001-3.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-3.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-3.sca-field count 0
results/SG_MULTIHOPMANUAL_001-3.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-3.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-3.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field min 0
results/SG_MULTIHOPMANUAL_001-3.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-3.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-3.sca-field count 0
results/SG_MULTIHOPMANUAL_001-3.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-3.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-3.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field min 0
results/SG_MULTIHOPMANUAL_001-3.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-3.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-3.sca-field count 0
results/SG_MULTIHOPMANUAL_001-3.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-3.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-3.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-3.sca-field min 0
results/SG_MULTIHOPMANUAL_001-3.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-4.sca:statistic SG_LRWPAN_001.backend.pingApp[0] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-4.sca-field count 200
results/SG_MULTIHOPMANUAL_001-4.sca-field mean 1.8886099975e-05
results/SG_MULTIHOPMANUAL_001-4.sca-field stddev 1.3273165831335e-06
results/SG_MULTIHOPMANUAL_001-4.sca-field sum 0.003777219995
results/SG_MULTIHOPMANUAL_001-4.sca-field sqrsum 7.16875465462e-08
results/SG_MULTIHOPMANUAL_001-4.sca-field min 1.866e-05
results/SG_MULTIHOPMANUAL_001-4.sca-field max 3.028e-05
--
results/SG_MULTIHOPMANUAL_001-4.sca:statistic SG_LRWPAN_001.backend.pingApp[1] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-4.sca-field count 0
results/SG_MULTIHOPMANUAL_001-4.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-4.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-4.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field min 0
results/SG_MULTIHOPMANUAL_001-4.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-4.sca:statistic SG_LRWPAN_001.backend.pingApp[2] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-4.sca-field count 0
results/SG_MULTIHOPMANUAL_001-4.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-4.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-4.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field min 0
results/SG_MULTIHOPMANUAL_001-4.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-4.sca:statistic SG_LRWPAN_001.backend.pingApp[3] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-4.sca-field count 0
results/SG_MULTIHOPMANUAL_001-4.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-4.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-4.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field min 0
results/SG_MULTIHOPMANUAL_001-4.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-4.sca:statistic SG_LRWPAN_001.backend.pingApp[4] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-4.sca-field count 0
results/SG_MULTIHOPMANUAL_001-4.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-4.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-4.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field min 0
results/SG_MULTIHOPMANUAL_001-4.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-4.sca:statistic SG_LRWPAN_001.backend.pingApp[5] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-4.sca-field count 0
results/SG_MULTIHOPMANUAL_001-4.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-4.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-4.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-4.sca-field min 0
results/SG_MULTIHOPMANUAL_001-4.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-4.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-4.sca-field count 0
results/SG_MULTIHOPMANUAL_001-4.sca-field mean 0
